id,topic_id,title,content,created_at
005007036,005007,Funcionamento dos Motores Elétricos,,2026-07-21 00:47:49.338584+00
005007037,005007,Relés Eletromagnéticos,,2026-07-21 00:47:49.338584+00
005007038,005007,Alto-falantes e Microfones,,2026-07-21 00:47:49.338584+00
005007039,005007,Carregamento por Indução,,2026-07-21 00:47:49.338584+00
005007040,005007,Eletroímãs Industriais,,2026-07-21 00:47:49.338584+00
005007041,005007,Ressonância Magnética,,2026-07-21 00:47:49.338584+00
005007042,005007,Maglev e Transporte Magnético,,2026-07-21 00:47:49.338584+00
005007043,005007,Ondas Eletromagnéticas,,2026-07-21 00:47:49.338584+00
005007044,005007,Produção de Ondas Eletromagnéticas,,2026-07-21 00:47:49.338584+00
005007045,005007,Espectro Eletromagnético,,2026-07-21 00:47:49.338584+00
005007046,005007,Radiação e Campos Eletromagnéticos,,2026-07-21 00:47:49.338584+00
005007047,005007,Equações de Maxwell,,2026-07-21 00:47:49.338584+00
005007048,005007,Eletromagnetismo na Tecnologia,,2026-07-21 00:47:49.338584+00
005007049,005007,Aplicações Médicas do Eletromagnetismo,,2026-07-21 00:47:49.338584+00
005007050,005007,Aplicações Cotidianas do Magnetismo,,2026-07-21 00:47:49.338584+00
005008001,005008,Introdução à Física Moderna,,2026-07-21 00:48:46.60996+00
005008002,005008,Física Clássica e seus Limites,,2026-07-21 00:48:46.60996+00
005008003,005008,Crise da Física Clássica,,2026-07-21 00:48:46.60996+00
005008004,005008,Experimentos que Originaram a Física Moderna,,2026-07-21 00:48:46.60996+00
005008005,005008,Teoria da Relatividade,,2026-07-21 00:48:46.60996+00
005008006,005008,Relatividade Especial,,2026-07-21 00:48:46.60996+00
005008007,005008,Postulados de Einstein,,2026-07-21 00:48:46.60996+00
005008008,005008,Velocidade da Luz como Limite Físico,,2026-07-21 00:48:46.60996+00
005008009,005008,Dilatação do Tempo,,2026-07-21 00:48:46.60996+00
005008010,005008,Contração do Espaço,,2026-07-21 00:48:46.60996+00
005008011,005008,Simultaneidade dos Eventos,,2026-07-21 00:48:46.60996+00
005008012,005008,Equivalência Massa e Energia,,2026-07-21 00:48:46.60996+00
005008013,005008,Equação E=mc²,,2026-07-21 00:48:46.60996+00
005008014,005008,Relatividade Geral,,2026-07-21 00:48:46.60996+00
005008015,005008,Gravidade como Curvatura do Espaço-Tempo,,2026-07-21 00:48:46.60996+00
005008016,005008,Buracos Negros,,2026-07-21 00:48:46.60996+00
005008017,005008,Introdução à Física Quântica,,2026-07-21 00:48:46.60996+00
005008018,005008,Conceitos Fundamentais da Física Quântica,,2026-07-21 00:48:46.60996+00
005008019,005008,Quantização da Energia,,2026-07-21 00:48:46.60996+00
005008020,005008,Constante de Planck,,2026-07-21 00:48:46.60996+00
005008021,005008,Dualidade Onda-Partícula,,2026-07-21 00:48:46.60996+00
005008022,005008,Princípio da Incerteza,,2026-07-21 00:48:46.60996+00
005008023,005008,Probabilidade na Física Quântica,,2026-07-21 00:48:46.60996+00
005008024,005008,Estados Quânticos,,2026-07-21 00:48:46.60996+00
005008025,005008,Efeito Fotoelétrico,,2026-07-21 00:48:46.60996+00
005008026,005008,Fótons,,2026-07-21 00:48:46.60996+00
005008027,005008,Energia dos Fótons,,2026-07-21 00:48:46.60996+00
005008028,005008,Aplicações do Efeito Fotoelétrico,,2026-07-21 00:48:46.60996+00
005008029,005008,Modelos Atômicos,,2026-07-21 00:48:46.60996+00
005008030,005008,Modelo de Dalton,,2026-07-21 00:48:46.60996+00
005008031,005008,Modelo de Thomson,,2026-07-21 00:48:46.60996+00
005008032,005008,Modelo de Rutherford,,2026-07-21 00:48:46.60996+00
005008033,005008,Modelo de Bohr,,2026-07-21 00:48:46.60996+00
005008034,005008,Níveis de Energia do Átomo,,2026-07-21 00:48:46.60996+00
005008035,005008,Espectros Atômicos,,2026-07-21 00:48:46.60996+00
005008036,005008,Transições Eletrônicas,,2026-07-21 00:48:46.60996+00
005008037,005008,Física de Partículas,,2026-07-21 00:48:46.60996+00
005008038,005008,Partículas Elementares,,2026-07-21 00:48:46.60996+00
005008039,005008,Quarks,,2026-07-21 00:48:46.60996+00
005008040,005008,Léptons,,2026-07-21 00:48:46.60996+00
005008041,005008,Bósons,,2026-07-21 00:48:46.60996+00
005008042,005008,Modelo Padrão das Partículas,,2026-07-21 00:48:46.60996+00
005008043,005008,Tecnologias Quânticas,,2026-07-21 00:48:46.60996+00
005008044,005008,Computação Quântica,,2026-07-21 00:48:46.60996+00
005008045,005008,Lasers,,2026-07-21 00:48:46.60996+00
005008046,005008,Semicondutores,,2026-07-21 00:48:46.60996+00
005008047,005008,Nanotecnologia,,2026-07-21 00:48:46.60996+00
005008048,005008,Aplicações da Física Moderna na Medicina,,2026-07-21 00:48:46.60996+00
005008049,005008,Aplicações da Física Moderna na Tecnologia,,2026-07-21 00:48:46.60996+00
005008050,005008,Física Moderna no Cotidiano,,2026-07-21 00:48:46.60996+00
005009001,005009,Introdução à Física Nuclear,,2026-07-21 00:49:51.534963+00
005009002,005009,História da Física Nuclear,,2026-07-21 00:49:51.534963+00
005009003,005009,Estrutura do Átomo,,2026-07-21 00:49:51.534963+00
005009004,005009,Núcleo Atômico,,2026-07-21 00:49:51.534963+00
005009005,005009,Prótons e Nêutrons,,2026-07-21 00:49:51.534963+00
005009006,005009,Núcleos Estáveis e Instáveis,,2026-07-21 00:49:51.534963+00
005009007,005009,Força Nuclear,,2026-07-21 00:49:51.534963+00
005009008,005009,Energia de Ligação Nuclear,,2026-07-21 00:49:51.534963+00
005009009,005009,Radioatividade,,2026-07-21 00:49:51.534963+00
005009010,005009,Descoberta da Radioatividade,,2026-07-21 00:49:51.534963+00
005009011,005009,Radioatividade Natural,,2026-07-21 00:49:51.534963+00
005009012,005009,Radioatividade Artificial,,2026-07-21 00:49:51.534963+00
005009013,005009,Tipos de Radiação,,2026-07-21 00:49:51.534963+00
005009014,005009,Radiação Alfa,,2026-07-21 00:49:51.534963+00
005009015,005009,Radiação Beta,,2026-07-21 00:49:51.534963+00
005009016,005009,Radiação Gama,,2026-07-21 00:49:51.534963+00
005009017,005009,Poder de Penetração das Radiações,,2026-07-21 00:49:51.534963+00
005009018,005009,Meia-Vida Radioativa,,2026-07-21 00:49:51.534963+00
005009019,005009,Decaimento Radioativo,,2026-07-21 00:49:51.534963+00
005009020,005009,Leis do Decaimento Radioativo,,2026-07-21 00:49:51.534963+00
005009021,005009,Reações Nucleares,,2026-07-21 00:49:51.534963+00
005009022,005009,Transmutação Nuclear,,2026-07-21 00:49:51.534963+00
005009023,005009,Fissão Nuclear,,2026-07-21 00:49:51.534963+00
005009024,005009,Fusão Nuclear,,2026-07-21 00:49:51.534963+00
005009025,005009,Reações em Cadeia,,2026-07-21 00:49:51.534963+00
005009026,005009,Controle de Reações Nucleares,,2026-07-21 00:49:51.534963+00
005009027,005009,Diferença entre Fissão e Fusão,,2026-07-21 00:49:51.534963+00
005009028,005009,Energia Nuclear,,2026-07-21 00:49:51.534963+00
005009029,005009,Usinas Nucleares,,2026-07-21 00:49:51.534963+00
005009030,005009,Funcionamento de Reatores Nucleares,,2026-07-21 00:49:51.534963+00
005009031,005009,Combustíveis Nucleares,,2026-07-21 00:49:51.534963+00
005009032,005009,Urânio e Elementos Radioativos,,2026-07-21 00:49:51.534963+00
005009033,005009,Produção de Energia Elétrica Nuclear,,2026-07-21 00:49:51.534963+00
005009034,005009,Vantagens da Energia Nuclear,,2026-07-21 00:49:51.534963+00
005009035,005009,Desvantagens da Energia Nuclear,,2026-07-21 00:49:51.534963+00
005009036,005009,Aplicações Médicas da Radioatividade,,2026-07-21 00:49:51.534963+00
005009037,005009,Radioterapia,,2026-07-21 00:49:51.534963+00
005009038,005009,Medicina Nuclear,,2026-07-21 00:49:51.534963+00
005009039,005009,Diagnóstico por Imagem,,2026-07-21 00:49:51.534963+00
005009040,005009,Radioisótopos na Medicina,,2026-07-21 00:49:51.534963+00
005009041,005009,Aplicações Industriais da Radioatividade,,2026-07-21 00:49:51.534963+00
005009042,005009,Datação Radioativa,,2026-07-21 00:49:51.534963+00
005009043,005009,Radioatividade na Agricultura,,2026-07-21 00:49:51.534963+00
005009044,005009,Detectores de Radiação,,2026-07-21 00:49:51.534963+00
005009045,005009,Proteção Radiológica,,2026-07-21 00:49:51.534963+00
005009046,005009,Efeitos Biológicos da Radiação,,2026-07-21 00:49:51.534963+00
005009047,005009,Acidentes Nucleares,,2026-07-21 00:49:51.534963+00
005009048,005009,Lixo Radioativo,,2026-07-21 00:49:51.534963+00
005009049,005009,Energia Nuclear e Meio Ambiente,,2026-07-21 00:49:51.534963+00
005009050,005009,Questões Sociais e Geopolíticas da Energia Nuclear,,2026-07-21 00:49:51.534963+00
005010001,005010,Introdução à Física Aplicada,,2026-07-21 00:50:42.155601+00
005010002,005010,A Física Presente no Cotidiano,,2026-07-21 00:50:42.155601+00
005010003,005010,Aplicações Práticas das Leis da Física,,2026-07-21 00:50:42.155601+00
005010004,005010,Física e Tecnologia,,2026-07-21 00:50:42.155601+00
005010005,005010,Física na Engenharia,,2026-07-21 00:50:42.155601+00
005010006,005010,Mecânica Aplicada,,2026-07-21 00:50:42.155601+00
005010007,005010,Estruturas e Resistência dos Materiais,,2026-07-21 00:50:42.155601+00
005010008,005010,Máquinas Simples,,2026-07-21 00:50:42.155601+00
005010009,005010,Máquinas Térmicas,,2026-07-21 00:50:42.155601+00
005010010,005010,Motores e Transformação de Energia,,2026-07-21 00:50:42.155601+00
005010011,005010,Aerodinâmica,,2026-07-21 00:50:42.155601+00
005010012,005010,Física dos Transportes,,2026-07-21 00:50:42.155601+00
005010013,005010,Física da Energia,,2026-07-21 00:50:42.155601+00
005010014,005010,Fontes de Energia,,2026-07-21 00:50:42.155601+00
005010015,005010,Energia Renovável,,2026-07-21 00:50:42.155601+00
005010016,005010,Energia Solar,,2026-07-21 00:50:42.155601+00
005010017,005010,Energia Eólica,,2026-07-21 00:50:42.155601+00
005010018,005010,Energia Hidrelétrica,,2026-07-21 00:50:42.155601+00
005010019,005010,Eficiência Energética,,2026-07-21 00:50:42.155601+00
005010020,005010,Sustentabilidade e Física,,2026-07-21 00:50:42.155601+00
005010021,005010,Física Médica,,2026-07-21 00:50:42.155601+00
005010022,005010,Física na Medicina Diagnóstica,,2026-07-21 00:50:42.155601+00
005010023,005010,Raios X e Radiografia,,2026-07-21 00:50:42.155601+00
005010024,005010,Tomografia Computadorizada,,2026-07-21 00:50:42.155601+00
005010025,005010,Ressonância Magnética,,2026-07-21 00:50:42.155601+00
005010026,005010,Ultrassonografia,,2026-07-21 00:50:42.155601+00
005010027,005010,Radioterapia,,2026-07-21 00:50:42.155601+00
005010028,005010,Aplicações da Radioatividade na Saúde,,2026-07-21 00:50:42.155601+00
005010029,005010,Física das Telecomunicações,,2026-07-21 00:50:42.155601+00
005010030,005010,Ondas e Comunicação,,2026-07-21 00:50:42.155601+00
005010031,005010,Internet e Transmissão de Dados,,2026-07-21 00:50:42.155601+00
005010032,005010,Fibra Óptica,,2026-07-21 00:50:42.155601+00
005010033,005010,Satélites de Comunicação,,2026-07-21 00:50:42.155601+00
005010034,005010,Tecnologias Sem Fio,,2026-07-21 00:50:42.155601+00
005010035,005010,Física da Computação,,2026-07-21 00:50:42.155601+00
005010036,005010,Semicondutores e Eletrônica,,2026-07-21 00:50:42.155601+00
005010037,005010,Microchips e Processadores,,2026-07-21 00:50:42.155601+00
005010038,005010,Nanotecnologia,,2026-07-21 00:50:42.155601+00
005010039,005010,Computação Quântica,,2026-07-21 00:50:42.155601+00
005010040,005010,Introdução à Astronomia,,2026-07-21 00:50:42.155601+00
005010041,005010,Sistema Solar,,2026-07-21 00:50:42.155601+00
005010042,005010,Estrelas e Evolução Estelar,,2026-07-21 00:50:42.155601+00
005010043,005010,Galáxias,,2026-07-21 00:50:42.155601+00
005010044,005010,Origem e Evolução do Universo,,2026-07-21 00:50:42.155601+00
005010045,005010,Cosmologia,,2026-07-21 00:50:42.155601+00
005010046,005010,Buracos Negros,,2026-07-21 00:50:42.155601+00
005010047,005010,Ondas Gravitacionais,,2026-07-21 00:50:42.155601+00
005010048,005010,Física e Sociedade,,2026-07-21 00:50:42.155601+00
005010049,005010,História das Descobertas da Física,,2026-07-21 00:50:42.155601+00
005010050,005010,Grandes Cientistas da Física,,2026-07-21 00:50:42.155601+00
006001001,006001,Introdução à Química,,2026-07-21 01:02:13.065683+00
006001002,006001,A Química e o Estudo da Matéria,,2026-07-21 01:02:13.065683+00
006001003,006001,Importância da Química no Cotidiano,,2026-07-21 01:02:13.065683+00
006001004,006001,Áreas da Química,,2026-07-21 01:02:13.065683+00
006001005,006001,Método Científico na Química,,2026-07-21 01:02:13.065683+00
006001006,006001,Conceito de Matéria,,2026-07-21 01:02:13.065683+00
006001007,006001,Composição da Matéria,,2026-07-21 01:02:13.065683+00
006001008,006001,Corpos e Sistemas Químicos,,2026-07-21 01:02:13.065683+00
006001009,006001,Propriedades Gerais da Matéria,,2026-07-21 01:02:13.065683+00
006001010,006001,Propriedades Específicas da Matéria,,2026-07-21 01:02:13.065683+00
006001011,006001,Massa e Volume,,2026-07-21 01:02:13.065683+00
006001012,006001,Densidade,,2026-07-21 01:02:13.065683+00
006001013,006001,Ponto de Fusão,,2026-07-21 01:02:13.065683+00
006001014,006001,Ponto de Ebulição,,2026-07-21 01:02:13.065683+00
006001015,006001,Solubilidade,,2026-07-21 01:02:13.065683+00
006001016,006001,Estados Físicos da Matéria,,2026-07-21 01:02:13.065683+00
006001017,006001,Estado Sólido,,2026-07-21 01:02:13.065683+00
006001018,006001,Estado Líquido,,2026-07-21 01:02:13.065683+00
006001019,006001,Estado Gasoso,,2026-07-21 01:02:13.065683+00
006001020,006001,Plasma,,2026-07-21 01:02:13.065683+00
006001021,006001,Mudanças de Estado Físico,,2026-07-21 01:02:13.065683+00
006001022,006001,Fusão,,2026-07-21 01:02:13.065683+00
006001023,006001,Solidificação,,2026-07-21 01:02:13.065683+00
006001024,006001,Vaporização,,2026-07-21 01:02:13.065683+00
006001025,006001,Condensação,,2026-07-21 01:02:13.065683+00
006001026,006001,Sublimação,,2026-07-21 01:02:13.065683+00
006001027,006001,Substâncias Químicas,,2026-07-21 01:02:13.065683+00
006001028,006001,Substâncias Simples,,2026-07-21 01:02:13.065683+00
006001029,006001,Substâncias Compostas,,2026-07-21 01:02:13.065683+00
006001030,006001,Elementos Químicos,,2026-07-21 01:02:13.065683+00
006001031,006001,Misturas Químicas,,2026-07-21 01:02:13.065683+00
006001032,006001,Misturas Homogêneas,,2026-07-21 01:02:13.065683+00
006001033,006001,Misturas Heterogêneas,,2026-07-21 01:02:13.065683+00
006001034,006001,Fases de uma Mistura,,2026-07-21 01:02:13.065683+00
006001035,006001,Sistemas Homogêneos e Heterogêneos,,2026-07-21 01:02:13.065683+00
006001036,006001,Separação de Misturas,,2026-07-21 01:02:13.065683+00
006001037,006001,Filtração,,2026-07-21 01:02:13.065683+00
006001038,006001,Decantação,,2026-07-21 01:02:13.065683+00
006001039,006001,Destilação Simples,,2026-07-21 01:02:13.065683+00
006001040,006001,Destilação Fracionada,,2026-07-21 01:02:13.065683+00
006001041,006001,Centrifugação,,2026-07-21 01:02:13.065683+00
006001042,006001,Evaporação,,2026-07-21 01:02:13.065683+00
006001043,006001,Cromatografia,,2026-07-21 01:02:13.065683+00
006001044,006001,Separação Magnética,,2026-07-21 01:02:13.065683+00
006001045,006001,Transformações da Matéria,,2026-07-21 01:02:13.065683+00
006001046,006001,Fenômenos Físicos,,2026-07-21 01:02:13.065683+00
006001047,006001,Fenômenos Químicos,,2026-07-21 01:02:13.065683+00
006001048,006001,Evidências de Reações Químicas,,2026-07-21 01:02:13.065683+00
006001049,006001,Leis Fundamentais da Química,,2026-07-21 01:02:13.065683+00
006001050,006001,Lei da Conservação da Massa,,2026-07-21 01:02:13.065683+00
006001051,006001,Lei das Proporções Definidas,,2026-07-21 01:02:13.065683+00
006001052,006001,Lei das Proporções Múltiplas,,2026-07-21 01:02:13.065683+00
006001053,006001,Teoria Atômica de Dalton,,2026-07-21 01:02:13.065683+00
006001054,006001,Símbolos dos Elementos Químicos,,2026-07-21 01:02:13.065683+00
006001055,006001,Fórmulas Químicas,,2026-07-21 01:02:13.065683+00
006001056,006001,Representação de Substâncias,,2026-07-21 01:02:13.065683+00
006001057,006001,Equações Químicas,,2026-07-21 01:02:13.065683+00
006001058,006001,Introdução ao Balanceamento Químico,,2026-07-21 01:02:13.065683+00
006001059,006001,Grandezas Químicas Básicas,,2026-07-21 01:02:13.065683+00
006001060,006001,Química no Cotidiano,,2026-07-21 01:02:13.065683+00
006002001,006002,Introdução à Estrutura Atômica,,2026-07-21 01:03:09.415962+00
006002002,006002,Conceito de Átomo,,2026-07-21 01:03:09.415962+00
006002003,006002,Evolução dos Modelos Atômicos,,2026-07-21 01:03:09.415962+00
006002004,006002,Modelo Atômico de Dalton,,2026-07-21 01:03:09.415962+00
006002005,006002,Modelo Atômico de Thomson,,2026-07-21 01:03:09.415962+00
006002006,006002,Modelo Atômico de Rutherford,,2026-07-21 01:03:09.415962+00
006002007,006002,Modelo Atômico de Bohr,,2026-07-21 01:03:09.415962+00
006002008,006002,Modelo Atômico Atual,,2026-07-21 01:03:09.415962+00
006002009,006002,Modelo Quântico do Átomo,,2026-07-21 01:03:09.415962+00
006002010,006002,Partículas Subatômicas,,2026-07-21 01:03:09.415962+00
006002011,006002,Prótons,,2026-07-21 01:03:09.415962+00
006002012,006002,Nêutrons,,2026-07-21 01:03:09.415962+00
006002013,006002,Elétrons,,2026-07-21 01:03:09.415962+00
006002014,006002,Massa e Carga das Partículas,,2026-07-21 01:03:09.415962+00
006002015,006002,Núcleo Atômico,,2026-07-21 01:03:09.415962+00
006002016,006002,Eletrosfera,,2026-07-21 01:03:09.415962+00
006002017,006002,Níveis de Energia,,2026-07-21 01:03:09.415962+00
006002018,006002,Camadas Eletrônicas,,2026-07-21 01:03:09.415962+00
006002019,006002,Subníveis de Energia,,2026-07-21 01:03:09.415962+00
006002020,006002,Orbitais Atômicos,,2026-07-21 01:03:09.415962+00
006002021,006002,Número Atômico,,2026-07-21 01:03:09.415962+00
006002022,006002,Número de Massa,,2026-07-21 01:03:09.415962+00
006002023,006002,Representação dos Átomos,,2026-07-21 01:03:09.415962+00
006002024,006002,Elemento Químico,,2026-07-21 01:03:09.415962+00
006002025,006002,Isótopos,,2026-07-21 01:03:09.415962+00
006002026,006002,Isóbaros,,2026-07-21 01:03:09.415962+00
006002027,006002,Isótonos,,2026-07-21 01:03:09.415962+00
006002028,006002,Distribuição Eletrônica,,2026-07-21 01:03:09.415962+00
006002029,006002,Diagrama de Linus Pauling,,2026-07-21 01:03:09.415962+00
006002030,006002,Ordem de Preenchimento dos Orbitais,,2026-07-21 01:03:09.415962+00
006002031,006002,Configuração Eletrônica,,2026-07-21 01:03:09.415962+00
006002032,006002,Elétrons de Valência,,2026-07-21 01:03:09.415962+00
006002033,006002,Camada de Valência,,2026-07-21 01:03:09.415962+00
006002034,006002,Configuração Eletrônica dos Íons,,2026-07-21 01:03:09.415962+00
006002035,006002,Íons,,2026-07-21 01:03:09.415962+00
006002036,006002,Cátions,,2026-07-21 01:03:09.415962+00
006002037,006002,Ânions,,2026-07-21 01:03:09.415962+00
006002038,006002,Formação de Íons,,2026-07-21 01:03:09.415962+00
006002039,006002,Estabilidade Eletrônica,,2026-07-21 01:03:09.415962+00
006002040,006002,Regra do Octeto,,2026-07-21 01:03:09.415962+00
006002041,006002,Números Quânticos,,2026-07-21 01:03:09.415962+00
006002042,006002,Número Quântico Principal,,2026-07-21 01:03:09.415962+00
006002043,006002,Número Quântico Secundário,,2026-07-21 01:03:09.415962+00
006002044,006002,Número Quântico Magnético,,2026-07-21 01:03:09.415962+00
006002045,006002,Número Quântico de Spin,,2026-07-21 01:03:09.415962+00
006002046,006002,Princípio da Exclusão de Pauli,,2026-07-21 01:03:09.415962+00
006002047,006002,Regra de Hund,,2026-07-21 01:03:09.415962+00
006002048,006002,Espectros Atômicos,,2026-07-21 01:03:09.415962+00
006002049,006002,Transições Eletrônicas,,2026-07-21 01:03:09.415962+00
006002050,006002,Energia de Ionização,,2026-07-21 01:03:09.415962+00
006002051,006002,Aplicações da Estrutura Atômica,,2026-07-21 01:03:09.415962+00
006002052,006002,Estrutura Atômica no Cotidiano,,2026-07-21 01:03:09.415962+00
006003001,006003,Introdução à Tabela Periódica,,2026-07-21 01:04:36.362939+00
006003002,006003,História da Tabela Periódica,,2026-07-21 01:04:36.362939+00
006003003,006003,Dmitri Mendeleev e a Organização dos Elementos,,2026-07-21 01:04:36.362939+00
006003004,006003,Evolução da Tabela Periódica,,2026-07-21 01:04:36.362939+00
006003005,006003,Organização Atual dos Elementos,,2026-07-21 01:04:36.362939+00
006003006,006003,Períodos da Tabela Periódica,,2026-07-21 01:04:36.362939+00
006003007,006003,Famílias ou Grupos da Tabela Periódica,,2026-07-21 01:04:36.362939+00
006003008,006003,Blocos da Tabela Periódica,,2026-07-21 01:04:36.362939+00
006003009,006003,Elementos Representativos,,2026-07-21 01:04:36.362939+00
006003010,006003,Elementos de Transição,,2026-07-21 01:04:36.362939+00
006003011,006003,Elementos de Transição Interna,,2026-07-21 01:04:36.362939+00
006003012,006003,Metais,,2026-07-21 01:04:36.362939+00
006003013,006003,Ametais,,2026-07-21 01:04:36.362939+00
006003014,006003,Semimetais,,2026-07-21 01:04:36.362939+00
006003015,006003,Gases Nobres,,2026-07-21 01:04:36.362939+00
006003016,006003,Elementos Radioativos,,2026-07-21 01:04:36.362939+00
006003017,006003,Elementos Naturais e Artificiais,,2026-07-21 01:04:36.362939+00
006003018,006003,Metais Alcalinos,,2026-07-21 01:04:36.362939+00
006003019,006003,Metais Alcalino-Terrosos,,2026-07-21 01:04:36.362939+00
006003020,006003,Família do Boro,,2026-07-21 01:04:36.362939+00
006003021,006003,Família do Carbono,,2026-07-21 01:04:36.362939+00
006003022,006003,Família do Nitrogênio,,2026-07-21 01:04:36.362939+00
006003023,006003,Calcogênios,,2026-07-21 01:04:36.362939+00
006003024,006003,Halogênios,,2026-07-21 01:04:36.362939+00
006003025,006003,Gases Nobres,,2026-07-21 01:04:36.362939+00
006003026,006003,Propriedades Periódicas,,2026-07-21 01:04:36.362939+00
006003027,006003,Raio Atômico,,2026-07-21 01:04:36.362939+00
006003028,006003,Raio Iônico,,2026-07-21 01:04:36.362939+00
006003029,006003,Energia de Ionização,,2026-07-21 01:04:36.362939+00
006003030,006003,Afinidade Eletrônica,,2026-07-21 01:04:36.362939+00
006003031,006003,Eletronegatividade,,2026-07-21 01:04:36.362939+00
006003032,006003,Eletropositividade,,2026-07-21 01:04:36.362939+00
006003033,006003,Caráter Metálico,,2026-07-21 01:04:36.362939+00
006003034,006003,Tendências Periódicas,,2026-07-21 01:04:36.362939+00
006003035,006003,Variação das Propriedades na Tabela,,2026-07-21 01:04:36.362939+00
006003036,006003,Reatividade dos Metais,,2026-07-21 01:04:36.362939+00
006003037,006003,Reatividade dos Ametais,,2026-07-21 01:04:36.362939+00
006003038,006003,Estabilidade dos Gases Nobres,,2026-07-21 01:04:36.362939+00
006003039,006003,Elementos Químicos no Cotidiano,,2026-07-21 01:04:36.362939+00
006003040,006003,Importância Industrial dos Elementos,,2026-07-21 01:04:36.362939+00
006003041,006003,Elementos Essenciais à Vida,,2026-07-21 01:04:36.362939+00
006003042,006003,Elementos Químicos e Tecnologia,,2026-07-21 01:04:36.362939+00
006003043,006003,Tabela Periódica Aplicada à Química,,2026-07-21 01:04:36.362939+00
006004001,006004,Introdução às Ligações Químicas,,2026-07-21 01:05:16.261344+00
006004002,006004,Por que os Átomos se Ligam,,2026-07-21 01:05:16.261344+00
006004003,006004,Estabilidade dos Átomos,,2026-07-21 01:05:16.261344+00
006004004,006004,Regra do Octeto,,2026-07-21 01:05:16.261344+00
006004005,006004,Elétrons de Valência,,2026-07-21 01:05:16.261344+00
006004006,006004,Ligação Iônica,,2026-07-21 01:05:16.261344+00
006004007,006004,Formação de Compostos Iônicos,,2026-07-21 01:05:16.261344+00
006004008,006004,Transferência de Elétrons,,2026-07-21 01:05:16.261344+00
006004009,006004,Cátions e Ânions nas Ligações,,2026-07-21 01:05:16.261344+00
006004010,006004,Estrutura Cristalina dos Compostos Iônicos,,2026-07-21 01:05:16.261344+00
006004011,006004,Propriedades dos Compostos Iônicos,,2026-07-21 01:05:16.261344+00
006004012,006004,Ligação Covalente,,2026-07-21 01:05:16.261344+00
006004013,006004,Compartilhamento de Elétrons,,2026-07-21 01:05:16.261344+00
006004014,006004,Ligação Covalente Simples,,2026-07-21 01:05:16.261344+00
006004015,006004,Ligação Covalente Dupla,,2026-07-21 01:05:16.261344+00
006004016,006004,Ligação Covalente Tripla,,2026-07-21 01:05:16.261344+00
006004017,006004,Ligação Covalente Coordenada,,2026-07-21 01:05:16.261344+00
006004018,006004,Moléculas Covalentes,,2026-07-21 01:05:16.261344+00
006004019,006004,Propriedades dos Compostos Moleculares,,2026-07-21 01:05:16.261344+00
006004020,006004,Ligação Metálica,,2026-07-21 01:05:16.261344+00
006004021,006004,Modelo do Mar de Elétrons,,2026-07-21 01:05:16.261344+00
006004022,006004,Estrutura dos Metais,,2026-07-21 01:05:16.261344+00
006004023,006004,Propriedades dos Metais,,2026-07-21 01:05:16.261344+00
006004024,006004,Ligas Metálicas,,2026-07-21 01:05:16.261344+00
006004025,006004,Polaridade das Ligações,,2026-07-21 01:05:16.261344+00
006004026,006004,Diferença de Eletronegatividade,,2026-07-21 01:05:16.261344+00
006004027,006004,Moléculas Polares,,2026-07-21 01:05:16.261344+00
006004028,006004,Moléculas Apolares,,2026-07-21 01:05:16.261344+00
006004029,006004,Geometria Molecular,,2026-07-21 01:05:16.261344+00
006004030,006004,Teoria da Repulsão dos Pares Eletrônicos,,2026-07-21 01:05:16.261344+00
006004031,006004,Geometria Linear,,2026-07-21 01:05:16.261344+00
006004032,006004,Geometria Angular,,2026-07-21 01:05:16.261344+00
006004033,006004,Geometria Trigonal,,2026-07-21 01:05:16.261344+00
006004034,006004,Geometria Tetraédrica,,2026-07-21 01:05:16.261344+00
006004035,006004,Forças Intermoleculares,,2026-07-21 01:05:16.261344+00
006004036,006004,Forças de Van der Waals,,2026-07-21 01:05:16.261344+00
006004037,006004,Dipolo Permanente,,2026-07-21 01:05:16.261344+00
006004038,006004,Dipolo Induzido,,2026-07-21 01:05:16.261344+00
006004039,006004,Ligações de Hidrogênio,,2026-07-21 01:05:16.261344+00
006004040,006004,Influência das Forças Intermoleculares,,2026-07-21 01:05:16.261344+00
006004041,006004,Propriedades dos Materiais e Ligações,,2026-07-21 01:05:16.261344+00
006004042,006004,Ligações Químicas no Cotidiano,,2026-07-21 01:05:16.261344+00
006004043,006004,Aplicações Tecnológicas das Ligações Químicas,,2026-07-21 01:05:16.261344+00
006005001,006005,Introdução à Química Inorgânica,,2026-07-21 01:06:05.058257+00
006005002,006005,Compostos Inorgânicos,,2026-07-21 01:06:05.058257+00
006005003,006005,Classificação dos Compostos Inorgânicos,,2026-07-21 01:06:05.058257+00
006005004,006005,Nomenclatura dos Compostos Inorgânicos,,2026-07-21 01:06:05.058257+00
006005005,006005,Funções Inorgânicas,,2026-07-21 01:06:05.058257+00
006005006,006005,"Ácidos, Bases, Sais e Óxidos",,2026-07-21 01:06:05.058257+00
006005007,006005,Identificação das Funções Inorgânicas,,2026-07-21 01:06:05.058257+00
006005008,006005,Ácidos,,2026-07-21 01:06:05.058257+00
006005009,006005,Características dos Ácidos,,2026-07-21 01:06:05.058257+00
006005010,006005,Ionização dos Ácidos,,2026-07-21 01:06:05.058257+00
